,text,label
510,bravou 5adija m3alma wbint m3alem,0
511,grand merci,0
512,clip tayara bravo ab3ath es elkiol tnayek bravo waled,1
513,yar7mou ysabrek fra9 lbou more ghosa tab9a 9albek yar7amhem,0
514,maset laset,1
515,tahaaan etfouh a3lik a3lik a3la a3li emte3k,1
516,m3alem dalajinou,0
517,bravo alkadha alaa eserek oijeb watani akdhi lahas etrabelsia,0
518,alomar,0
519,mahlaha,0
520,dhaher masta 5atr mafih kmastin,1
521,latif,1
522,mahlek kafon toktal zayn,0
523,hato,0
524,a7sen momathel comedy,0
525,wehed ey heb yasel maalouma talifoun aalech yhsouch lazem elwehid yemchilhom ayen maken,1
526,bravo,0
527,mak tfahemtou hamdi delice ma3ch tfokou ay joueur ml ay equipe ya39oubi bdet moufawathat juin wena na3ref lihoud ma3andhoumch kelma,0
528,testehel,1
529,ma7lehom le5wet yibdewe ihbou ib 3athom sertou hnane,0
530,staf members were rly helpful and kind,0
531,tgos 3liye cox,1
532,ham dy,0
533,m3aleme wili ynta5boche yekbloche raise emchie edawi rou7ou,0
534,merci,0
535,9ahba,1
536,hasene dridi,0
537,elmoufid yet3ada ela,0
538,hhwoh madhaktich,0
539,tfouh,1
540,fdhaye7,1
541,8neya mahleha clip mahleh couple mahleh ya3ref ymathel dirait couple bilha9 adore 5edma mahleha bravo,0
542,3sal,0
543,thhor motrobi jimla,1
544,wtf,0
545,mnayka y9olhm yeziw alexis wisem we7lin 8adi nraj3ou wertani salemi,1
546,3sal,0
547,jawharat lbarnamej rod belek t4ib te7remna dho7ktek lebnina 5alina nadh7kou hanen,0
548,bravo,0
549,yakhra fyh wsal betbeiaa,1
550,hapy birth day 5sara tamanit 3id mildk rbe7t bere7 nrmal rb7na 3agrbi 7adid,0
551,oh mamastak mana7amlouch jemla fan 3ando neso weldi cha3ar 9oul 9anfoud 9amek 9ari,1
552,bravo,0
553,a7la 7ala abst na3mlouha nsawtoulou yt2kdo nabara bl7a9 raho wrah ismo ifri9i num,0
554,ih mamestou 7asra 9atlou etma93ir na9es melmsata kathertelha,1
555,retablisement conexion,0
556,nmoute maryouma,0
557,mamstou mamstou bjah n7eb na3ref idha7ek,1
558,3alami bourjoulya,0
559,momkin n3arfo chou sar be3d,0
560,9anet ta7aana ta7ana,1
561,oksem bilah safi 3ayelti marti nenta5bouk wahdi ta9na3 nhesouk sade9,0
562,chnoua to9sed y7eb y9oul,0
563,boul,1
564,wchnwa hethi tiki 3o entom,1
565,bravo,0
566,importe quoi,1
567,tarek fkih bas 9ilet foras,1
568,hajourela olivia,0
569,n7eb na5tar ofre record y9oli indisponible,1
570,bkit ba dmou3 etais tres emu hani omou yashfihoulha nshalah tout amour respect nos freres soeurs,0
571,9o7 bouloujia,1
572,nchleh mbrouk oumet mouhmed koul yehdi koul,0
573,e5dem rouhek y3inek tesma3ch enabara mak ta3rafhom ya3jebhom yhebo m5a5hom ysir,0
574,bravo,0
575,mahlekom,0
576,chniya hadi manal 3mara fan hbat lel7adhidh,1
577,patron barket letjibelna kanzari yahya ghalya contre forza,0
578,ma7leh yo9tel,0
579,mlaa mnayek miboun ta3 zebi,1
580,heb waka krah hadi dounia,0
581,demain toilit presdent mta3na lazim ta3raf inak chadit akbar liblad oi akthar 3anat tholm bilmomasba nitmanalk najah amalna bah tarja3e,0
582,bsr aman smug bithabt,0
583,kawther mh kl wa7id u rayou mtnjmchh trf44 rayik 3laa 7ed,0
584,rebi em3ek we9tech tefeker blyes ergueb wsidibouzid rena 7ja lenes 3endhem flos terbe7 we7na en5edmo elbatala e7na 7ja linsen myzydech sysin,0
585,bosaraha nt3adab wla yt3adabo wladi man9balx nxof wldi mhrom mnhaja wna bkhir nrfad jamais n9bal nmot wy3ixo wladi,0
586,jibelna ya7ya traja3 alexis o9sem beleh twali a3az o7rekelna ataquant tbi3 izikel contrat mouihbi da5elni hay2a n3awnek,0
587,matdha7akch,1
588,men7ebhech,1
589,raja3 montasar,0
590,tunisia tnakate bien bien wjouhe lkodse ba9a tahkame maghrebi nji tunisi marate sana hokme lkhadma ila tadahwarate bazaaaf hta chabab asbahe 3odwani kolchi yadrabe roho lame yahafdak tunisia,1
591,ta7on,1
592,pary etre entrain foutre guele rien ajoute deplacerai place resilie contrat,1
593,hos slm mat,0
594,khidmt mafeha 3ar,0
595,barasmi a7ala bravo,0
596,t3ich mdhaya9ha etoilist 7awi bakay miboun,1
597,sma3tchi we7ed ya7ki a7zeb lkolha 3ajam3iya wzid taba3 ousema twa tra wine ewaslek wesel madame fawziya fedha wasalkom joumhour ejam3iya,0
598,dhawedi ma3loul ataquant americia ma3adech twa9afna,0
599,mouldek mabrouk ainsi ta famile ya7fthek hhj,0
600,ye7lef zokomou bel7a9 tamthiliya yna3enzabouromhom we7ed we7ed yestablhoy,1
601,te3jebni,0
602,fasrelna joueret rafdhou,0
603,encore,0
604,esperons probleme serait resolu prochainement,0
605,fala taglag tomal 3aja ib wa5rayi wakon hadhiren amthal haolaa,1
606,ay fema style jeu ikoun base mahma tbadil luclub matkawir tfarij treba7 rayi msg yousil,0
607,pf msata,1
608,aand azizos,0
609,bal3out,1
610,akbar miboun ritou,1
611,veux reclamer por 3eme foi,1
612,chbikom walina naykou dhahra la7keya msa7a7 jena chemda5el fideration malien walew yet9ou7bou yekdhbou,1
613,esm3ouni lewld chhar n7oto 5d wa7d tbarkalah raj3oulou flouso,0
614,chance jam3iti em3ak monsieur iriya7i enchala 7a9ek maythi3ech toz 3alem touns extly em3ak cha3eb lefrigi you7arbouna 9atar isra2il salem,0
615,barmja motkamla tra3i khousousiyet mowaten etounsi mou7afedh clochards mawjoudin,0
616,yekhi ma3adch hechma med wejhou hechma masa7 ro93tou,1
617,sadkouni akthar wehid nakrhou ilghanouch wilkleb mta3ou itahhhaaan likbir ilkaboul saami ilkelib isakit tma3ach hab 3ahid,1
618,cha3malna chaine youtube,0
619,chra kawarjia maah nikou winhom 9lobha jam3iaa tel twa9fou itahana,1
620,raj3na zo a9wa gauche touns joeur polivalant najem yel3ab akter post demi droit gauche wra ataquant,0
621,yarhamhom yarhem weldik qui thes be alam enes,0
622,nchala y5tdo 7a9hom im so proud of you nchala 3ana generation 5ir mli 9blha we3ya,0
623,pf matefhek mamestek,1
624,g smart adsl suspendu g paye raj3ouji,1
625,mwahra 7asilou tbarkhalah,0
626,jamais cru waw,0
627,ma7leha simple bele 7omir dobi3,0
628,ty kather amyn 3laa mwasuh zeby,1
629,weldi ma7lak zeyed,0
630,bravo,0
631,fa9at menta9ati manzel temim,0
632,mousalsil ramdhan raasol lilah,1
633,3baad ma3ach tmedou wjouhkom l7ata camera tw evnmnt kml msawer kn hadhouma ma3neha yafda7hom nrml kn yo3rdh zebi cheya5 tw nikhelou rasou camera miboun zebi,1
634,5ochi he rou7i geyla,0
635,m3alem sahbi,0
636,b9odret lebes mechin tri9 ghir ia5tawna ta7ana wil nabara 5sarna derbi 3adi toufa denia nosbrou chwaia b9odret lebes,1
637,depuis hmd tawart rou7ak upl intihazi istaghaal upl profit personel chawhouh bahi ne7ki gabes precisement deja kola 7awlou 7ezb a5er wa9tha nas tchouf ach5as program enchalah,0
638,hadher rouhou ifehmouha,0
639,mkacha5 3amlou mas 9imet wmen joueurs maysrmt79ch wnse 3amlou 3amnewel be5tisar ta7an cs,1
640,wa9tech nasta9ilou michomage,0
641,3ejebtni menik kolha tay7a tseb 3ayltou o5tou n7eb na3rf chemd5lhom mnayka mordha kifou,1
642,tfarek fehom,1
643,salim arami,0
644,blid feirgh maasit nawfel,1
645,raj3et lefthaya777,1
646,mabanha mariem chaaben tbarkala 3leha,0
647,masit 3ali5ir,1
648,cherbin hajaa,1
649,yetbe3ou,0
650,jenjoun soutou kafon 4lfa soutou kazo,0
651,blahi jawbouna,1
652,sa9et,1
653,nik sidek hamdi medeb,1
654,baketni bravo,0
655,l9ad asba7a chai wade7 kazouni laisa moustawa chkor,1
656,maset laset w5alik talthil wahed yched yefhem,1
657,lyom tkalemtou sma3nech guel 3endi prog economique,0
658,sa7a far7a prix,0
659,akbar fased miboun,1
660,nahki home afaire fini elmachari3 w3edt biha kbal lantikhabet,0
661,zina ghnak jazayri a7chmi bla sar9a,1
662,rem dep sa7bek,0
663,me3ejbetnich imed sekine omo bsaraha,1
664,yeziw kedheb wetnoufi9 rakom hlektouha wbe3touha wjoud,1
665,heser ma9boule,0
666,anti hay bkir,0
667,belahi l7yatek ithakan chare3 n3adamlek 5li9tek tharb malioun m3aya,0
668,hazina maek boutoula yastahil ninsaouk tokeid ahla thikra,0
669,raja3 montsar l3elmi yehdik,0
670,raht met5alef,1
671,emrhelik zedounai 8ouma 3lai 8ouma,1
672,yodhorli na3mlou projet construction ejam3iya besm las3ad sale pescine estade nawin,0
673,lifri9i 3andha rjalha nkawro bsa9ina bjibna nomro djabo,0
674,9oulelhem isakrou 9anet irhabiya zitouna,1
675,a7la toufa,0
676,ministre courage,0
677,pf 3ela 9aleb belah la3dhim dawarli 5watri,1
678,mwtit 3le el9ods intim teb3ouli 7keyet fer8a,1
679,hadi mrato mesmouma bhaal lf3a alatief wejha haltho charf morahi9 tfou wejho khabiet,1
680,dakerni aleksis,0
681,hkayitkom heyla tistha9 tit3ada barnemij ma3a hawla 9owata ila bileh,0
682,regle,0
683,mazel flybox 5d mois gratuit,0
684,bravo a7sen rad wili me3ijbouch yay seb5et isijoumi yochrob minha,0
685,mwabna,1
686,tahana,1
687,saybouna tounisia hia el9anet lwa7ida chabebe saybou tounisia zatla e5tarou,0
688,moumathla mo7trma mobd3a tcharef,0
689,capo wenchala traja3 majd enadi lefri9i lefri9i ethi9a wasel bos,0
690,fhemt chnoua litbadel wechnouwa lib9a,1
691,one of best restaurants ve eaten in during my two years living in my favorite is of bistro menu breaded chicken sandwich drinks here are exceptional as you won be disapointed with amount of liquor in your drink nor with view of mediteranean sea as you re enjoying some liquid therapy,0
692,bravo,0
693,braavo semi,0
694,mamsteha,1
695,tbarkala,0
696,bravo,0
697,m3alem 3malto 5aletena en7ebouk lefri9i 5adametek cha3eb 8aliya elkolo y7elha wejhek 7alitha wejeh 8ali te3bo jam3ya 9loubna y3icho,0
698,mefhemtech ma3malch jdida,1
699,hendi tela walkela asm3ou jounoud 3ana da5il 3ajbou aya kartchouh aya pow pow pow,0
700,3ma zouk oum 3ink ahmed zebi nizar isaoui,1
701,belehy ekom ily ikashkho tely lebnet izouz ma7lehom bravo 3lihol yathe7ko rwe7hom yekhi mahelko tunes lemkhahom m3afta kifhom,0
702,zanatir etir sob7ane elah,0
703,kodes kathaabaa ba3ed meyemchi yniklha omha europ amarica yji ygoulak bladi bladi comercial,1
704,ma7lakom,0
705,blid,1
706,ja3for m3alem tabda tho7ek wthmar patro,0
707,tfaha,1
708,mama mama,0
709,haithem bejaoui,0
710,salah aman tele maya9rach 3arbi fr aman,0
711,azi feat nafsha,0
712,3ankom meileur pivot wael wesleti fech techri,0
713,love you saber,0
714,khalih yektar rah saleh lijam3iyaaa nekfou ma3aah yid wahadaa nosbrou choiya wehda wehda caa,0
715,fanen genre 4na jdid ymes ay tbarkalah,0
716,nayek kemla neyekha fa9er,1
717,remercie infiniment,0
718,ma3jebnich,1
719,madem joumhour ya5rawlek feh samahni kelma ser9a be3eth 9anet sera9 chirko,0
720,mabrouk 3alik roug,0
721,erjal tekseb etahana tehseb,1
722,tbarkalah a3lih,0
723,waktash thelha rawda,0
724,haya hana na3touk forsa wenchalah etkoun 3end we3oudak em3ak chance,0
725,bravo bendir,0
726,tres choix invites,0
727,ma93ad ma3maltou walitou tfasdou sghar culture papa noel,1
728,fawzi baraklek khalik inchalah,0
729,es ane,1
730,a7sen moumathla,0
731,jibit isid 5achmou es qu pauvre con trou cul 9lil taribya,1
732,marka metrobi,1
733,kifi 9ra kenza chicha,0
734,n7ibha mahlaha,0
735,sloma m3edhebhom flouso tekseb weta7ana te7seb,1
736,kaleb,1
737,maset,1
738,rajal sid arjal bakitna yanajah 3amaliya,0
739,ma3k,0
740,momkin dinars sans interets 7ajti bihom,0
741,generale chi5a,0
742,iltawa nestanaw ela79i9a,0
743,maitre bravo,0
744,maasit,1
745,dramaaa,1
746,moumtazin,0
747,smug,0
748,haya iltounis twa7achtk,0
749,bravo echehid,0
750,fait mal coeur etonant,1
751,kolou minik mraja3 sale7 thabti chma3neha leclub kenit tkawir bilgde jibt dhawadi da5alha b3adha lequipe l9itoulou poste bisif mchet tfarkit ejam3iya kona raydhine ounal3bou koura chbeba yehdik wiba3id wled la7ram sale7 ethabit,1
752,tfouh marek,1
753,done big star,0
754,kalib,1
755,hani nbadel sousou siwarti,0
756,nanta5ab netmana mayerb7ouch fesandou9 yo93dou ye5dmou masla7t wywaliw mou3ardha tebni wet3awen yo7kmou elmou3ardha fransa walemanya,0
757,tejri tetnek,1
758,fsala far5 ta7an,1
759,maaasta,1
760,jaybine ejahal ya7ki blouget elmanather efazda,1
761,thabli nmout ya7mik,0
762,thi9a dr marzouki tarta9i ila afdhal,0
763,jam3ya 8alia 5ir snine dayma jami3,0
764,ma7la zinha 3asla,0
765,salam,0
766,probleme facture regle merci,0
767,asba,1
768,tahiya lsamira,0
769,ma7lah kimo,0
770,cochmare yetna77a bledna elyoum 8odouwa,1
771,m3alam,0
772,nheb lclub shih ema maa3nich ena5boulek jib baramej wtounes fog,0
773,forfait fisa3 youfa t3adi filx wla,1
774,faut utiliser karsher,0
775,wa7cha maalam,1
776,mastin,1
777,sa7a a7sen rapeur l3alem,0
778,tbarkalah 5oya weslou 5ir menek continuation,0
779,thabl,0
780,tfou markate,1
781,maset mabldou marakou nawfel 5ir menou,1
782,bjeh fech t5aref chnechri jard carte arduino ne5dem 3leha nasna3 systeme robotise mamnou3 9rib systeme ta7sine mantouj masane3 wi9olil n7ebou na tiw foras chebeb foras 3ana taba3ya wma3morna man9oumou,0
783,moha mchit telhit bjam3itak khir meli tnasnas sidak 3malt riha okrej nayek tfouh toul hyatkom tahana,1
784,bent cheba,0
785,sahbi amar bien y3rf ejoub bakoul hekma zada berzna enjim eji raes sfaxi kin laflos sefrtha l3a lefrik srftha cs sfax blidik khir fekra kartaj elkoul den sfaxya m3ntha eheb ekon raes lizem ykoun 3ndo ch3bya kbera sfax lafriki lili efhim seysa khouya nachalah ch3b koul ekoun,0
786,brvo chab3a tho7k,0
787,bravo,0
788,wahra,0
789,ya3ref ne7i vu video,0
790,a3mlouna barnamej elmouwaten mouwajahet esiyasi tchoufou inou echa3b mtha9ef ya3ti el7ouloul 5ir mi eno5ba,1
791,musicaa zabouraa cha5sitek makrouhha,1
792,machalah,0
793,a3mel 5ayriya bravo,0
794,sada9ni zaza metejbedech 3leha mayetfakerha had fenena yarhamha zaza rake lilete ensa yostrek,0
795,nmout 3leha,0
796,slt n7eb na3mel portabilite orange ni5tar ofre n7eb a3lih ofre milime dispo,0
797,great atmosphere but horible fod that is overpriced,0
798,walhi metrobya metha9fa ta3jebni meth5ma,0
799,sayeselna 3ejboura m3alem,0
800,samak blada hala mothahek bey lawej khedma fid beha mojtama3 khirlek maha bleda,1
801,raja3 montasar wo93od,0
802,rouhi balti,0
803,bravo machala,0
804,kas is3id wesafi said asyidik ims5a sir9 kalb tfouha 3alik 9oul inta matfhamch ma3na irjil,1
805,yhabel,0
806,nul wlhhh,1
807,ryt zok omhom lkahba ychawhou somet raperet yetlhew behom mayaamlolhom zawya,1
808,takhrawlou interboul,1
809,ahla meno maryouma,0
810,8ates ezebla e9oul a7la eri7a,1
811,e3lem 3ar sebsi tfadlik majbetohouch tahana,1
812,bravo mokded,0
813,fra5 isahayna,1
814,oredotunisie oredotunisie,0
815,a7la a7la orange,0
816,n7ebou leader afrique,0
817,tahfoun,0
818,mahzla,1
819,nharak zin juste nheb ne3ref ezo rja3 rasmi mazel,0
820,masta lasta,1
821,haaou ach deil ikoura siasa hachas riasat ca7ab istalkom a5rath siasia,1
822,votre outil aide fait chier bloque bcp bouton surtout paiment,1
823,ne7ebk,0
824,a7ala dodgers dymaa mnwren sa7a klay bj 5edmaa wclip naar,0
825,hihihi merde parlez,0
826,enhebek nahtarmek sport poli wkol,0
827,vrement nchala 7oukouma ejeya famech matet7asen wad3eyet lbled e5dem na7na b9odret,0
828,insaan mrith bil9wi,1
829,7bou lemkach5a besm le7laibi tnajmou tetfe3lou 5atrkom lehin bina,0
830,mamstou,1
831,nty 9ahba,1
832,zhaaar ans titrouet minimum titre titre ans zhar 5alena akbar 9harna la3bed nrml mozharin,0
833,mamstk ma5ybk,1
834,yaemel usine inadhef biha masekhine quifek tarek ghirek,0
835,ihna halina makteb jdid hizb manajemnach netharko liano itansikiya jihawiya ma3andha pf winek nhebo na5dmo elhizb,0
836,maadech nal9aw akhbar safeha bsaraha nsade9eha,0
837,yzidou yetna7aw tkiun reaction sincerement,0
838,na3mel desactive lservice sos credit merci avance,0
839,bravo era7mouni eberkelek,0
840,3alamiya franchement tayara saha bravo,0
841,thabaaal,0
842,vat faire nawfel wertani nik,1
843,belahi chnouwa mda5al jabri mout 7kaya mnayek crois 7thar ma9ebra mnayak,1
844,rzin mo9ne3 fihech tati7 9dar wa9i3i siyesi hezb 3andhom mosta9bel,0
845,7abibi,0
846,organiser meting gafsa gbeli gabes tataouine mednine,0
847,bravo kawla ifrahtlik ma3a 7a9 continuation vois basem hamraoui,0
848,nanshk fr taych zabl clip tansash tfas5 rouhk fi9 zab ran da5lin,1
849,5idma fikra behiya niheya mich behiya na3tih,0
850,m3afet wmaset maximum,1
851,eni wa7id te3jebni 5edmtou 5edma s7i7a continuation,0
852,ases hya t5dm nesma,0
853,jaded tjini 3yed,0
854,saha maroumti tchahi,0
855,sa9et my7chmech 9wade kaleb achref menou 3yib m5lyik tet3da tel,1
856,ka awil tajirba bravo continuation li5er no9i3dou indourou mafemech fare9 bin diferentes versions,0
857,tapis te3na,0
858,pf alors juste createur es es genie premiere fois 7yeti netfarj heka nouvote jami3 moustawayet fekra tamthil taswir technique lotf continuation,0
859,shems fm nik omok,1
860,death note anime,0
861,blhi fok chadin ezawali msaybin barounet lerheb tahrib 3ad 9isas mafia to7kem to9tel torheb ta3mel chadin zaweli fakoulou nasba ydaber menha dt se7a ta3lim 9adha2 s5at ryouskom 5dem erheb wsa5 rwaya7 tfouh bledna karin manich fahem,1
862,3ajbtni bravo,0
863,sory 9asdi gouvenorat kebili,0
864,slin hor winchalah moustakblik esiesi madmoun wiyizina tabalit etlefiz rahoum amlou elaat wkasrouna rousna bilfergh koul chokra lienik tikdim bledik,0
865,alh yara7mou cheb 5alou9 ya3ref ye7ki motrobi incha mithwah ejanaa,0
866,mezyena,0
867,imela 5al yitracha7 irak reasa,0
868,nhot riche mhotch wahed gi3ane ya3mel trabelsiya jeune azouz9,0
869,courage inch y3awnik rab amin,0
870,wa9tech lgafsaa,0
871,mechoufna hadara ab3eth houm kamel a5dem rou7ek ya5raw,1
872,ta3jebni madam wejiha,0
873,ydeha la3zouza mtaa zeby,1
874,kil 3ada amin wahraa,0
875,bien dit douloureux 9a3id ysir y5awif 5atir keha masirna bich nkamlou nasa9a heda hawya,0
876,hsin dik tbarkalh a3lik,0
877,7louwa hadhi 9ararat mo7bitad 3azayem modhafin ma3naha ya5dhou kraheb i7awsou bihom ihezou s8arhom 3tah 5ouh 3taha weled 3amou walaw isa5fou mowadhafin pf 3a9lia tawrou just tlawjou aya tafha none9daha,0
878,m3alim,0
879,7ayawan nata9,1
880,bent zwina brayt nji nehtobha 3andek 3alaa,0
881,tesr9ou fiflouses ich3me maw flouses sms,1
882,yesr nife9,1
883,chi5 it7ifa nmout ye3jebni,0
884,ninshak edour bodyguard maek alakhatir fbi cia taghtelik lougha hala aemil cours pronociation niga mamstik makhyibik berjouliya makthharkom ezah lezem tghani toktol laebed,1
885,le7teram lih fanan bel7a9,0
886,gadech nakrha toufla,1
887,sayeb maryoul baya masta,1
888,ma3lem,0
889,belahi yahya wal yaakoubi khater joueret yelzemhom kaf,0
890,bravo neji irajel kakb kalb,0
891,cha3eb mnayek,1
892,e5dem wcha3b idha ta3ti lejam3ia t2aked enou ne9fou wbelehi 5arej soltet ma5zen,0
893,walhbih i3inek 3alai elparek halou ihazen 5erba chouia lahwa i3inek hamltek,0
894,meyjich 7ram mayjich ensen,1
895,hkeytou mathlouthi,0
896,sa9et,1
897,ta7founa,0
898,masta lasta majet,1
899,ent bel7a9 ma7lek,0
900,center vial,0
901,choufo tarikh erajel ataw taarfo ach koun kalo echaykh rached,0
902,gerd,1
903,yekalik liya mama ya7fthek okti sa7ebti 7ayet kolha yetawel 3morha ele comprend veux sans parler mama toute vie,0
904,drama 9wiya ui mezyen,0
905,ya3tikom sa77a,0
906,latif,0
907,dit thama non dire arabe bele video merci,0
908,shiva sra9tha jawou muziktou tnik,1
909,yelzemha thez dobli maakensh besh tetnek omhaa viva,0
910,lebes lunete safra hezouh yemchi ynayek b3id,1
911,te7ki zayed to5rj mnayek 3al5r sayes chway manach jayin nasm3ouk tzabzeb jayin nasm3o lmawthou3 wou ray te3i,1
912,courage,0
913,raja3 montasar louhichy,0
914,kafaya yaalem biha kene sobhanou wkenek mathoume ytwalehome wthaher hak,0
915,marit maitha7ek,1
916,ya3teb 3asba fanen rahet mou3a9,1
917,baredtli 9albi neyba kemil ywaf9ek,0
918,bravo doit faire erjel enabara chadin elmanaber wi nabrou,0
919,bisara7a ja3far 7inin wi ti7is i7is bilfou9ara ya3jibni wi inchach3ou,0
920,ahmed rabeh mabrouk l9a7ba 3asbet sidek,1
921,wa7dek krayem i5alihomlek,0
922,3jebny barchhaaa,0
923,aidek mabrouk koul hay khir fier toi,0
924,raj3oulna nawfel yar7im weldikom nawfel wa7dou,0
925,9ome 3asba rasek mibon,1
926,bravo,0
927,mamsathom latif yadh7ak lezmou 7ar9 be nar,1
928,match goudwa,0
929,ahla tahiya lomor jediya wnas algeriaa,0
930,ma7la zinou 7obi olfa 3asoula mnawra,0
931,mer ya3tikom sa7a,0
932,masit lasit,1
933,ghne belahi maa3ad fehem mzewdi jawou be9i,0
934,m3alem,0
935,maaastaaa,1
936,se7i7a la7kya kel 3ada,0
937,mamistik marakik 3yich wildi,1
938,botia tetsoumim,1
939,jile imnayk chyatla3,1
940,im3 mahdi jem3 5itir kathitoul che3b itmosoulou damou isayrat idariya ista3mlou oumour cha5siya,0
941,bravo,0
942,kamera,1
943,mereg,1
944,mabrouk alina chohadaa alaho akbar wal yakhsaa khaseoun,0
945,bravo hal9a 3lamia,0
946,novembre ta7awoul moubarak douribat fa asba7at thawra majida ousafi9 laha baraka lah majd,0
947,yokhrj khnen mtaa okhrin khali tendhaf 9a7ba tetbadl mentality shwy,1
948,man7ebouch 3jebni klemou,0
949,aniversaire ismek a3la ismi mawlodine nafs chhar a3m kawik a3li a3dik jbal may hezek rih,0
950,a7la kafon,0
951,duo nordo jenjon soutek yechbah soutou whta stylkom kifkif,0
